job_id,job_title,skill_match_score,risk_score,safety_score,topsis_score
3905878349,Human Resources Business Partner,0.280998645299572,0.4231649819121405,0.5768350180878594,0.5247136186224172
3901343703,Senior Human Resources Business Partner,0.26175094913180064,0.0,1.0,0.5170549763761045
3894554212,Human Resources Manager ,0.257272157860158,0.0,1.0,0.5096842884008891
3894293970,Human Resource Generalist,0.2614564674350052,0.12494854716314602,0.875051452836854,0.5093095654669395
3906227054,Human Resources Assistant,0.2548641124120997,0.0,1.0,0.505732799273897
3906223265,Human Resources Assistant,0.2548641124120997,0.0,1.0,0.505732799273897
3906223649,Senior Human Resources Business Partner,0.258045818455865,0.12494854716314602,0.875051452836854,0.5035609450124122
3862673730,AOC Human Resources Project Manager,0.2595343430287441,0.2982164347489945,0.7017835652510055,0.4952912532624567
3901483670,Human Resources Administrative Assistant,0.2469420965372903,0.0,1.0,0.4927918833364021
3904991969,Fixed-Term Appointment: UN Women Human Resources Business Partner,0.25774215212403756,0.2982164347489945,0.7017835652510055,0.4922014673896621
3902347377,Director of Human Resources,0.2512120950967196,0.12494854716314602,0.875051452836854,0.49208285472595054
3904406321,Human Resources Intern,0.25088588533367423,0.12494854716314602,0.875051452836854,0.4915363289849345
3905824247,Human Resources Generalist,0.24571755207896565,0.0,1.0,0.49079985954079475
3901392513,Human Resources Generalist,0.24469330061048516,0.0,1.0,0.48913542385925585
3884810573,Human Resources Supervisor (On-site),0.2615419247622073,0.45188647092471346,0.5481135290752865,0.4889453582290095
3901635707,Human Resources Manager,0.24833720463953624,0.12494854716314602,0.875051452836854,0.4872707986470091
3904967523,Regional Human Resources Generalist,0.2380914935552893,0.0,1.0,0.47844686173703826
3895540768,Human Resource Generalist,0.2463309149322948,0.24989709432629204,0.750102905673708,0.4757716732948545
3894925340,Human Resource Manager,0.23214120634670807,0.0,1.0,0.4688742504533919
3894573937,Human Resources Generalist,0.23614669811658184,0.12494854716314602,0.875051452836854,0.4669840245376922
3906250451,Human Resources Generalist (Hybrid Role),0.2425021059542961,0.2982164347489945,0.7017835652510055,0.4660239994440451
3903808419,Supervisory Human Resources Specialist,0.22807604796710745,0.0,1.0,0.4623693961549794
3904565981,Assistant Vice President Finance,0.23089040067768332,0.12494854716314602,0.875051452836854,0.4582997991389737
3905849388,Vice President Human Resources,0.2249306107036841,0.0,1.0,0.4573565418744955
3884809131,Human Resources Business Partner,0.2246353643241102,0.0,1.0,0.4568869412627304
3902829415,Human Resources Manager,0.24150380255146028,0.4231649819121405,0.5768350180878594,0.45596564405366563
3887485850,Human Resources Manager,0.22332373798753713,0.0,1.0,0.454802709233054
3888028986,Human Resources Generalist,0.22067039297766256,0.0,1.0,0.45059633860050463
3904923783,Human Resources Operations Coordinator,0.22889157022778844,0.2982164347489945,0.7017835652510055,0.44281391873357845
3905336528,Human Resources Coordinator | Corpus Christi Bayfront,0.21556295564015185,0.0,1.0,0.4425378864794335
3905217845,Human Resources Manager,0.22031888840106353,0.12494854716314602,0.875051452836854,0.44096030735472375
3905339352,Senior Human Resources Clerk,0.21212390615660476,0.0,1.0,0.43714129207606867
3906251112,"Director, Human Resources",0.21189689662793354,0.0,1.0,0.43678592457347143
3900977307,Human Resources Specialist,0.22021546090765692,0.24989709432629204,0.750102905673708,0.4316347023102806
3904576579,Senior Human Resources Business Partner,0.20739832105759054,0.0,1.0,0.4297662171529006
3903453711,Human Resources Manager,0.21949119936389427,0.2982164347489945,0.7017835652510055,0.42689306533017846
3884912913,Human Resources Business Partner,0.2053969643338443,0.0,1.0,0.42665730536971785
3891805744,Human Resources Administrator,0.2039317040983339,0.0,1.0,0.4243867983821944
3905239401,Human Resources Director,0.20215772499023135,0.0,1.0,0.4216443911475524
3905304763,Senior Human Resources Business Partner,0.2006382686202564,0.0,1.0,0.41930118003344236
3904726452,"Sr. Manager, Human Resources Business Partner (HRBP)",0.19904950955542652,0.0,1.0,0.4168568355460523
3904574976,Human Resources Business Partner,0.19641837413759433,0.0,1.0,0.4128219176430999
3899544157,Vice President Human Resources,0.19470719676604337,0.0,1.0,0.4102067488416569
3905862468,"Manager, Human Resources",0.19272457749650349,0.0,1.0,0.4071857602303051
3886485488,Human Resources Manager,0.1924850773331747,0.0,1.0,0.4068214891244382
3905202804,Human Resources Manager,0.20160490023178523,0.24989709432629204,0.750102905673708,0.40071124354923776
3903896684,Human Resources Business Partner,0.18494542220419388,0.0,1.0,0.3954294813721961
3894877672,Human Resources Coordinator,0.18414488841214804,0.0,1.0,0.3942287604292536
3900085113,Human Resources Manager - Bilingual (Spanish) ,0.19644156822755662,0.24989709432629204,0.750102905673708,0.39222678970809177
3904068452,Director of Finance,0.18844417701252572,0.12494854716314602,0.875051452836854,0.3898874729543636
3901348324,Senior Director Human Resources,0.18116898994153663,0.0,1.0,0.38978065004668144
3886896748,Human Resources Business Partner,0.19318209468491856,0.24989709432629204,0.750102905673708,0.3868944419400924
3905288339,Vice President of Human Resources (R1881),0.17680942869840394,0.0,1.0,0.38330949165192313
3905251874,Human Resources Manager,0.17488645599104438,0.0,1.0,0.38047268267938444
3899539354,Senior Vice President Human Resources,0.19545946188130905,0.45188647092471346,0.5481135290752865,0.3746900778371558
3901983432,District Human Resources Manager (Pensacola),0.17656999644876267,0.12494854716314602,0.875051452836854,0.37142388663701276
3901375658,Director of Finance And Accounting,0.16644485076073973,0.0,1.0,0.36815308741131436
3900087591,IT Finance Operations Manager,0.16353479146753191,0.0,1.0,0.36395889780366575
3903487939,Human Resources Business Partner,0.1626213412098794,0.0,1.0,0.3626481707511502
3884819780,VP Human Resources-PST Segment,0.15737834553716365,0.0,1.0,0.3551801814610533
3901340617,Human Resources Administrator,0.17614737906253633,0.2982164347489945,0.7017835652510055,0.3550412807783723
3905298637,Human Resources Business Partner,0.17444102308550927,0.2982164347489945,0.7017835652510055,0.35227877842239186
3906221851,Human Resources Specialist,0.15430410909052378,0.0,1.0,0.3508464786683739
3903839290,Human Resources Workforce Support Specialist,0.15210754456236625,0.0,1.0,0.34777119128146095
3906230219,Human Resources Coordinator,0.15833569853006735,0.12494854716314602,0.875051452836854,0.34381403019480555
3905690261,Human Resources Business Partner,0.16804339557646114,0.2982164347489945,0.7017835652510055,0.3419768335116564
3889702368,Human Resource Coordinator,0.1450490737424414,0.0,1.0,0.3380135210248032
3890896173,Human Resources Coordinator,0.15332122051379415,0.12494854716314602,0.875051452836854,0.33640110556239555
3905272928,Human Resources Specialist,0.14235446666949217,0.0,1.0,0.33434059857089277
3899526643,Human Resources Generalist,0.1410646511643171,0.0,1.0,0.33259306770002506
3902747307,Human Resources Business Partner,0.17485893918589301,0.5481135290752865,0.45188647092471346,0.3322251045664894
3887855844,"Business Development Manager, Facial- Allergan Aesthetics Sugar Land, TX",0.15795019578311914,0.24989709432629204,0.750102905673708,0.3306654976323023
3902344509,Director of Finance,0.13939623692159744,0.0,1.0,0.330342928770636
3905350403,Human Resources Coordinator,0.17305400150679623,0.5481135290752865,0.45188647092471346,0.3291323539187826
3894288438,Senior Human Resources Specialist,0.1377042498449051,0.0,1.0,0.3280730986710109
3902876855,Human Resources Coordinator,0.13655701307118098,0.0,1.0,0.32654109697769645
3904963200,Business Development Manager,0.13581817521779996,0.0,1.0,0.32555751072800415
3905255940,"Human Resources Generalist - Lincoln, NE",0.15756365133086325,0.2982164347489945,0.7017835652510055,0.32530756352711215
3895204786,Business Development Executive (Delaware & Maryland),0.13506467628721833,0.0,1.0,0.3245568862220899
3902805250,Human Resources Manager,0.13365808158343356,0.0,1.0,0.32269573365628496
3906086110,Human Resources Generalist,0.1553218694222522,0.2982164347489945,0.7017835652510055,0.3217779679821834
3889755354,Information Technology Manager,0.150227048380126,0.24989709432629204,0.750102905673708,0.3187590816215814
3902758415,"Supervisor, Outside Sales",0.12890515545220999,0.0,1.0,0.3164735197733169
3901349670,"Principal Business Development Specialist, Portal North Bridge",0.14824086296521705,0.24989709432629204,0.750102905673708,0.31572648382661317
3904938501,Sales Manager,0.12824770129565857,0.0,1.0,0.31562110917002295
3901949867,Sales Account Executive,0.12156414604991135,0.0,1.0,0.30707454210401997
3905863460,Talent Acquisition Specialist (Human Resources Coordinator II),0.14513370683447982,0.2982164347489945,0.7017835652510055,0.30591588563980565
3902845594,Human Resources Generalist,0.1541438519013818,0.45188647092471346,0.5481135290752865,0.30527781650920155
3900066258,Human Resources Generalist,0.11937965077723875,0.0,1.0,0.30432953966034787
3899534687,Human Resources Analyst,0.11893999208029794,0.0,1.0,0.3037800420386229
3894550753,Human Resources Coordinator (Entry Level) ,0.1391493417762912,0.24989709432629204,0.750102905673708,0.3020120537156366
3905822969,Human Resources Specialist,0.1422230631098575,0.2982164347489945,0.7017835652510055,0.3014420821299292
3890895186,Sales Manager,0.11625199861881647,0.0,1.0,0.30044253116728203
3894586785,Human Resources Specialist,0.11594229112366439,0.0,1.0,0.30006044530060916
3905240750,Human Resources Assistant,0.11541437555266722,0.0,1.0,0.2994103403607426
3902364806,Human Resources Manager,0.11488781830323992,0.0,1.0,0.29876340132071305
3886450556,Business Development Manager - Automotive F&I,0.1148422280965384,0.0,1.0,0.29870745864981924
3901948361,Information Technology Service Desk Manager,0.11435896486714171,0.0,1.0,0.2981151497180878
3904729333,Information Technology Program Manager,0.11401427878375939,0.0,1.0,0.2976934619692736
3901699101,Business Development Manager (Health & Life Sciences),0.12528767204207938,0.12494854716314602,0.875051452836854,0.2966997162000329
3902311976,Business Development Manager,0.12400621066807105,0.12494854716314602,0.875051452836854,0.2949653719267691
3901949090,Human Resources Project Manager,0.11091056126026248,0.0,1.0,0.2939258080625128
3905365045,"Director, Business Development, Global Commercial Oncology",0.11089327776897889,0.0,1.0,0.29390497726182085
3898164225,Aftermarket Sales Rep,0.11047274428780868,0.0,1.0,0.293398649768348
3904373238,Human Resources Generalist,0.10958624476539254,0.0,1.0,0.29233456295194377
3902873026,Information Technology System Administrator,0.10788515023873568,0.0,1.0,0.2903052356327574
3900939460,Sales Consultant,0.10538836598986648,0.0,1.0,0.2873570150970143
3898159425,Sales and Business Development Leader,0.10475504922193751,0.0,1.0,0.2866150120458205
3905332488,Business Development Associate,0.1024446125356431,0.0,1.0,0.28392838046063235
3904364112,Human Resources Generalist,0.11568805228465173,0.12494854716314602,0.875051452836854,0.28390457116630463
3884441796,Business Development Executive BPO - Hi Tech/New Age,0.13030793842615532,0.2982164347489945,0.7017835652510055,0.2834294528926825
3904718244,Human Resources Advisor,0.10095533585844937,0.0,1.0,0.2822137399574788
3885871087,Director of Business Development,0.11425326054205828,0.12494854716314602,0.875051452836854,0.2820327265133718
3898165307,Inside Sales Specialist,0.09978365212578802,0.0,1.0,0.28087433015401014
3905878233,Human Resources Business Partner,0.1124930985446316,0.12494854716314602,0.875051452836854,0.27975152010448534
3901962110,A/P & Contract Analyst II - Information Technology,0.09855023119627651,0.0,1.0,0.2794735655652947
3900984023,Human Resources Solutions Manager,0.09842483501821268,0.0,1.0,0.2793316899136572
3901943541,Manager of Customer & Sales Operations,0.09818784572583263,0.0,1.0,0.27906382587450884
3906087173,Regional Sales Director,0.09814668285721977,0.0,1.0,0.2790173364123603
3904960848,"Sales Operations Senior Manager, Incentive Compensation Lead",0.09761926773156784,0.0,1.0,0.27842261914095373
3889114112,Director of Finance,0.09712675078139324,0.0,1.0,0.27786884444883764
3904416271,Business Development Director,0.09697339886537017,0.0,1.0,0.2776967339019928
3905288961,Director of Finance-Kimpton Armory Hotel Bozeman,0.10917926266707836,0.12494854716314602,0.875051452836854,0.27550305435002487
3902843957,"Manager - Business Development - Sales (Located Virtual in CA - Sacramento, North Bay & Vacaville)",0.09468979440699948,0.0,1.0,0.27515163028483475
3905305873,Business Development Coordinator,0.09390048185434094,0.0,1.0,0.2742797814531221
3899522759,Territory Sales Manager,0.0929477264774283,0.0,1.0,0.27323283305675244
3887835929,Human Resources Associate,0.09218914731154433,0.0,1.0,0.27240353872119666
3884807419,Business Development Manager - US,0.09033594946321244,0.0,1.0,0.2703937086018369
3905334744,Sales Associate,0.08990369159645904,0.0,1.0,0.2699282357836859
3905824527,Business Development Manager,0.08980373298988074,0.0,1.0,0.26982077625906414
3901487216,Accounting & Finance Recruiting Associate,0.08913143465083648,0.0,1.0,0.2690997907050748
3906095138,"Director of Finance - The Langham, New York",0.08902837081108099,0.0,1.0,0.26898953497837796
3901389720,Finance Manager,0.08796650817282722,0.0,1.0,0.2678578050753598
3885101181,Sales Manager,0.08757485011493546,0.0,1.0,0.26744233248373245
3904366782,Retail Sales Manager,0.08735565458789613,0.0,1.0,0.2672102709362137
3898137449,Human Resources Summer 2024 Internship,0.10209380523856929,0.12494854716314602,0.875051452836854,0.26663178922149344
3906249673,Information Technology Sourcing Manager,0.0864408330137701,0.0,1.0,0.26624534736315975
3902925331,Head of Business Development & Investor Relations,0.10054631957643209,0.12494854716314602,0.875051452836854,0.26473456503983855
3904049863,Senior Director Business Development,0.10032196304668967,0.12494854716314602,0.875051452836854,0.2644607413053265
3900989031,Dealer Territory Sales Consultant,0.11701849984380888,0.2982164347489945,0.7017835652510055,0.2639943429796747
3902370054,Business Development Manager,0.08372653543857,0.0,1.0,0.2634168906818444
3901967275,Human Resources Project Manager,0.11202627770750849,0.24989709432629204,0.750102905673708,0.2630386230553778
3900944058,Human Resource Specialist,0.11595935155691722,0.2982164347489945,0.7017835652510055,0.26247908096953043
3894553589,"VP, Finance and Investor Relations ",0.11148434962991546,0.24989709432629204,0.750102905673708,0.2622948462034132
3905871177,Information Technology Project Coordinator,0.0825858266466109,0.0,1.0,0.26224380416220733
3906257320,Store Sales Manager,0.08185744247186721,0.0,1.0,0.26149963423756983
3902358002,Sales Account Manager,0.08093524848304699,0.0,1.0,0.2605629603489999
3891073623,Human Resources Specialist,0.11008952549724643,0.24989709432629204,0.750102905673708,0.2603876535817695
3902779776,Digital & Visitor Media Sales Executive,0.07929527503722753,0.0,1.0,0.25891256757152126
3900077574,Business Development Manager,0.07918974223938688,0.0,1.0,0.2588070410361997
3904373035,"Sr Manager Finance (Calhoun, Georgia, United States, 30701)",0.07904965485794911,0.0,1.0,0.2586670889918185
3891073651,Director of Information Technology,0.07870690041368136,0.0,1.0,0.2583252775563682
3902745795,"Director, Business Development, Enterprise",0.0786106995874627,0.0,1.0,0.2582294977612024
3905329095,Strategic Sourcing Manager: Cyber Defense & Engineering + Information Technology - USDS,0.07805802686012339,0.0,1.0,0.2576805750503044
3906095548,Business Development Manager,0.07697419509123755,0.0,1.0,0.2566107103579311
3890895296,Information Technology Project Manager,0.12944735869864452,0.5481135290752865,0.45188647092471346,0.2557095141031849
3905291654,Regional Sales Leader,0.07598133394644012,0.0,1.0,0.25563838240050335
3904942719,Sale & Business Development Manager,0.07551768444286368,0.0,1.0,0.25518687216464647
3903458683,Information Technology Specialist,0.07479401569702365,0.0,1.0,0.25448541328362256
3888931879,Sales Enablement & Training Manager,0.07474074137306148,0.0,1.0,0.2544339316391206
3887576060,Sr VP of Business Development - Solar,0.0745196526587882,0.0,1.0,0.2542205141621572
3901388329,Sales Development Representative,0.07431060186490997,0.0,1.0,0.2540190606631353
3906229779,Sales Representative I - Boston,0.07404207330609514,0.0,1.0,0.25376078200664826
3889712511,Sales Manager,0.07342633485669009,0.0,1.0,0.25317063713631566
3889131111,"Director, Information Technology – Washington DC",0.0734086447638857,0.0,1.0,0.2531537254596851
3905864665,Finance Manager BUF Vision MEDCEE,0.07305567241529315,0.0,1.0,0.25281678954497383
3895849271,Sales Manager,0.07281008318876514,0.0,1.0,0.25258292586554704
3898166536,Vice President of Finance,0.10382185057732121,0.24989709432629204,0.750102905673708,0.2519496667376109
3895273377,Inside Sales Representative,0.0719474045881746,0.0,1.0,0.2517651413094104
3905228029,Healthcare Information Technology Consultant,0.07185092601552864,0.0,1.0,0.2516740432224583
3904980941,Information Technology Technician,0.07139612621597208,0.0,1.0,0.2512455848811206
3903453569,Information Technology Asset Manager,0.07112758939560744,0.0,1.0,0.2509933604331937
3891074340,Director Business Finance,0.07101602425408536,0.0,1.0,0.2508887383940154
3901936391,Human Resources Administrator,0.07054833000712007,0.0,1.0,0.2504512132842857
3904944888,Human Resources Support Analyst ISA I-D,0.07000119537401829,0.0,1.0,0.2499415561795294
3900070596,Area Finance Manager,0.06993141443892836,0.0,1.0,0.24987672483917894
3889705310,Entry Level Sales -- No Experience Necessary!,0.06958057641316585,0.0,1.0,0.24955135512071727
3901394613,Project Sales Manager,0.06926778260175291,0.0,1.0,0.24926208962727422
3902325188,PT Sales Associate Cashier,0.06919255274099569,0.0,1.0,0.249192634302266
3904408852,Experienced Vacation Ownership Sales Manager - Elite Line,0.10128056832097211,0.24989709432629204,0.750102905673708,0.2485928666461948
3891016680,Director of Sales and Marketing,0.06792759905119625,0.0,1.0,0.24803152431842856
3904572888,Finance Learning Advisor,0.08617915516353934,0.12494854716314602,0.875051452836854,0.24787054246467183
3902939001,Information Technology Specialist 2 Programming (NY HELPs) - 5315,0.06758415209714488,0.0,1.0,0.24771847899753646
3902861423,Information Technology Programmer,0.06700802638941272,0.0,1.0,0.24719547854891707
3886890047,Assistant Finance Director,0.06681148337689502,0.0,1.0,0.24701767024646365
3887578305,Sales Advisor - Intel Computers,0.06547170475299649,0.0,1.0,0.24581392409124808
3904086122,"Sr. Business Development Manager, Amazon Air",0.06442609497845649,0.0,1.0,0.24488462114044257
3901937254,Information Technology Service Delivery Manager,0.06436700936571574,0.0,1.0,0.24483237464383983
3899534445,Assistant Director of Information Technology,0.11624579185356174,0.45188647092471346,0.5481135290752865,0.24463826050523704
3894894372,Finance Manager,0.06382476744004967,0.0,1.0,0.2443542343779101
3895811492,"Sr Director, Finance",0.0636296265090642,0.0,1.0,0.24418275348281265
3884853986,2024 Finance Summer Internship,0.06332920494293608,0.0,1.0,0.24391936986962293
3902861623,Business Development Manager,0.06326943841197406,0.0,1.0,0.2438670605020116
3901933964,Director of Finance / Controller ,0.09721547951914072,0.24989709432629204,0.750102905673708,0.24330518923268785
3901666087,Director of Information Technology,0.062155238520425427,0.0,1.0,0.24289729027551435
3904001514,Information Technology Project Manager,0.061949457030315645,0.0,1.0,0.24271930996714144
3905878393,Sales And Marketing Specialist,0.061542351217189,0.0,1.0,0.24236824276180513
3901948310,Finance Senior Director (Firm Client Service),0.061192487330802174,0.0,1.0,0.24206764240877676
3891280305,"Director,  Finance",0.06092887396242978,0.0,1.0,0.2418418235856259
3906254719,Sleep Expert - Sales,0.06085735037025997,0.0,1.0,0.24178065470832574
3890899146,Director of Information Technology,0.10100626824450053,0.2982164347489945,0.7017835652510055,0.24169889806633163
3906222531,Finance Sales Manager - Remote,0.06074468195344361,0.0,1.0,0.24168438459481265
3903480049,Business Development Manager,0.08055969658803086,0.12494854716314602,0.875051452836854,0.24167221438093678
3904396398,Business Development Executive,0.06070598463221227,0.0,1.0,0.2416513440096134
3905238300,Information Technology Help Desk,0.06061893218238887,0.0,1.0,0.2415770626877613
3884433564,"Instructor, Computer Information Technology",0.060604115336914566,0.0,1.0,0.24156442589317229
3901959141,Information Technology Security Administrator,0.05974679729955001,0.0,1.0,0.2408363889087488
3891073377,Business Development Executive,0.07966359665079298,0.12494854716314602,0.875051452836854,0.2407059985605002
3901982681,Human Resources Assistant,0.10017950319754512,0.2982164347489945,0.7017835652510055,0.2405861690034533
3904716628,Sales District Manager,0.05942513259599723,0.0,1.0,0.24056482720873335
3906222901,"Senior Analyst, Human Resources Technology",0.05917259565951461,0.0,1.0,0.24035223813613757
